MeasurementDate,SourceSheet,SourceBlock,SourceExcelRow,Obs_,Time,Date,configName,configAuthor,remark,Bar_code,x,x_1,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv_Fm,Fs,Fm_,PhiPS2,PS2_1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_128,x_129,x_130,x_131,x_132,x_133
2026-07-08,DATA_DUMP_1785116825020,3,16,11,0.394155092592593,46211,Rain_out,Climate_model,,"Pl18-R2-M1-H3-P11",,,0.164664,2.917047,0.155866,3.500752,2.377181,2.282639,4.496942,2.119761,23.335989,24.302511,45.973362,0.441786,7.5,PSF-00578_20260708092735_fdf,0,0,0,99.583626,159.110428,0.374123,0.5,0.8,255.31424,1,57.21,54.93,29.57,30.94,30.94,97.82,156.1,155.1,0.7,1706,4.03,6,50,359,,,,,,,,0.598969907407407,46211,39.2084,-96.5939,331.3,8,1.2,0.391319444444444,46211,-1.17,1,-0.002,-0.001,-9999,-0.946,-1.176,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.480516,2.469989,1.642952,0.93003,0.227514,0.016311,0.176451,1.532219,99.583626,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708092735_fdf,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,17,12,0.394328703703704,46211,Rain_out,Climate_model,,"Pl18-R2-M1-H3-P11",,,0.038512,2.915568,0.03801,0.688154,2.292912,2.274291,4.006784,1.713872,23.250998,23.441378,40.962986,0.441786,7.5,PSF-00578_20260708092750_4b1,0,0,0,77.991486,273.607849,0.714952,0.5,0.8,76.873451,1,54.99,54.55,29.62,28.94,28.94,97.81,155.9,155,0.6,269,4.026,-10,-34,354,,,,,,,,0.599131944444444,46211,39.2084,-96.5939,331.2,7,1.56,0.391319444444444,46211,-1.17,1,0.001,0,-9999,0.385,0.596,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.480015,2.46719,1.641445,0.929832,0.226997,-0.007639,0.178367,0.331252,77.991486,0.000287,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708092750_4b1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,18,13,0.394467592592593,46211,Rain_out,Climate_model,,"Pl18-R2-M1-H3-P11",,,0.110361,2.915974,0.106337,2.175327,2.356252,2.297445,4.289215,1.932963,23.488436,24.089659,43.85173,0.441786,7.5,PSF-00578_20260708092802_df6,0,0,0,96.646431,220.223312,0.561144,0.5,0.8,86.829926,1,56.38,54.97,29.67,30.12,30.12,97.81,156,155.4,0.4,387,4.031,-7,31,5,,,,,,,,0.599270833333333,46211,39.2084,-96.5938,333.1,8,1.2,0.391319444444444,46211,-1.17,1,-0.003,-0.001,-9999,4.416,21.482,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.480552,2.468931,1.641859,0.930776,0.226627,0.005514,0.179894,0.429882,96.646431,0.000291,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708092802_df6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,19,14,0.394976851851852,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P04",,,0.092977,2.915166,0.090103,1.634702,2.352299,2.308079,4.06854,1.716241,23.598001,24.050112,41.597107,0.441786,7.5,PSF-00578_20260708092846_837,0,0,0,94.641205,314.329163,0.698911,0.5,0.8,191.869766,1,55.73,54.68,29.84,29.2,29.2,97.81,155.9,155.4,0.3,686,4.03,9,-14,1,,,,,,,,0.599780092592593,46211,39.2084,-96.5938,333,8,1.2,0.391319444444444,46211,-1.17,1,0.002,0,-9999,-0.545,-0.446,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.480148,2.468081,1.641036,0.930789,0.225093,-0.007076,0.185669,0.680117,94.641205,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708092846_837,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,20,15,0.395127314814815,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P04",,,0.006995,2.916461,0.006978,0.131227,2.288963,2.285414,4.068501,1.779538,23.365913,23.402193,41.596062,0.441786,7.5,PSF-00578_20260708092859_367,0,0,0,91.043472,297.952301,0.694436,0.5,0.8,35.676819,1,54.08,54,29.88,29.2,29.2,97.81,156.1,155.1,0.6,128,4.028,-8,55,356,,,,,,,,0.599930555555556,46211,39.2084,-96.5938,333.3,8,1.2,0.391319444444444,46211,-1.17,1,-0.001,-0.001,-9999,0.382,0.625,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.479261,2.46599,1.642355,0.930248,0.224673,-0.007626,0.187298,0.213963,91.043472,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708092859_367,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,21,16,0.395300925925926,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P04",,,0.01427,2.914822,0.014201,0.272408,2.290312,2.282936,4.105231,1.814919,23.340458,23.415867,41.971382,0.441786,7.5,PSF-00578_20260708092914_a98,0,0,0,96.794846,347.248444,0.721252,0.5,0.8,155.056885,1,53.95,53.78,29.94,29.36,29.36,97.81,155.9,155.2,0.4,537,4.026,-11,-26,8,,,,,,,,0.600104166666667,46211,39.2084,-96.5938,333,10,0.96,0.391319444444444,46211,-1.17,1,0.001,0,-9999,-0.119,2.129,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478971,2.465819,1.640686,0.930318,0.224217,-0.006433,0.189157,0.555732,96.794846,0.000297,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708092914_a98,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,22,17,0.395787037037037,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P05",,,0.055901,2.916192,0.05485,1.317289,2.302612,2.266988,4.569082,2.26647,23.177885,23.542103,46.714687,0.441786,7.5,PSF-00578_20260708092956_8db,0,0,0,139.400131,208.644745,0.331878,0.5,0.8,21.53257,1,53.73,52.89,30.1,31.22,31.22,97.81,156,155.2,0.5,162,4.026,11,44,353,,,,,,,,0.600601851851852,46211,39.2084,-96.5938,332.8,10,0.96,0.391319444444444,46211,-1.17,1,0,0.003,-9999,-1.203,-2.441,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.477801,2.465501,1.64208,0.930428,0.222745,0.013345,0.194518,0.242176,139.400131,0.000298,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708092956_8db,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,23,18,0.395972222222222,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P05",,,0.013263,2.916225,0.013203,0.257505,2.277513,2.270548,4.122711,1.845198,23.213741,23.284954,42.149986,0.441786,7.5,PSF-00578_20260708093012_19a,0,0,0,84.212425,306.994568,0.725688,0.5,0.8,34.623943,1,52.97,52.81,30.16,29.43,29.43,97.81,156,154.9,0.7,119,4.025,0,-45,11,,,,,,,,0.600787037037037,46211,39.2084,-96.5938,333.1,10,0.96,0.391319444444444,46211,-1.17,1,0,0.003,-9999,0.849,1.966,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.477682,2.464537,1.642115,0.929725,0.222261,-0.008166,0.196505,0.20631,84.212425,0.00029,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093012_19a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,24,19,0.396145833333333,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P05",,,-0.01408,2.916063,-0.014149,-0.273383,2.291318,2.298714,4.119503,1.828184,23.499367,23.423761,42.112984,0.441786,7.5,PSF-00578_20260708093027_648,0,0,0,91.637489,323.44043,0.716679,0.5,0.8,52.788902,1,53.15,53.32,30.21,29.42,29.42,97.82,156,155,0.7,184,4.025,-7,46,356,,,,,,,,0.600925925925926,46211,39.2084,-96.5938,333.3,10,0.96,0.391319444444444,46211,-1.17,1,-0.002,0.002,-9999,0.184,0.925,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478326,2.464748,1.641949,0.929852,0.221838,-0.008883,0.19818,0.26051,91.637489,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093027_648,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,25,20,0.396342592592593,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.264513,2.916898,0.24252,4.288549,2.434863,2.319102,4.106757,1.671894,23.708454,24.891899,41.983868,0.441786,7.5,PSF-00578_20260708093044_6c1,0,0,0,97.043037,322.492706,0.699085,0.5,0.8,37.178646,1,56.29,53.61,30.27,29.36,29.36,97.82,156.1,155.3,0.5,133,4.025,7,-57,17,,,,,,,,0.601145833333333,46211,39.2084,-96.5938,333.7,11,0.9,0.391319444444444,46211,-1.17,1,0.002,0.004,-9999,-0.473,-0.076,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478692,2.468709,1.642801,0.930597,0.221327,-0.010181,0.200158,0.217737,97.043037,0.000292,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093044_6c1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,26,21,0.396539351851852,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,-0.015095,2.917982,-0.015173,-0.301194,2.367338,2.375466,4.243326,1.875988,24.285854,24.202751,43.38213,0.441786,7.5,PSF-00578_20260708093101_088,0,0,0,89.968445,306.725616,0.706681,0.5,0.8,358.58847,1,54.52,54.7,30.33,29.93,29.93,97.81,156.2,155.1,0.7,1269,4.025,11,52,20,,,,,,,,0.601354166666667,46211,39.2084,-96.5938,333.9,11,0.9,0.391319444444444,46211,-1.17,1,-0.004,-0.005,-9999,0.304,0.121,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.480086,2.466463,1.643908,0.930114,0.220749,-0.0044,0.202231,1.166634,89.968445,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093101_088,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,27,22,0.396724537037037,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P06",,,0.021178,2.916194,0.021025,0.412226,2.3629,2.351759,4.216101,1.853201,24.043974,24.157879,43.104679,0.441786,7.5,PSF-00578_20260708093117_e95,0,0,0,89.379791,261.599426,0.658333,0.5,0.8,137.613602,1,54.24,53.99,30.39,29.82,29.82,97.81,156,155,0.7,523,4.025,-2,-39,27,,,,,,,,0.601527777777778,46211,39.2084,-96.5938,334.1,11,0.9,0.391319444444444,46211,-1.17,1,-0.001,-0.002,-9999,0.126,0.255,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.479156,2.466107,1.642082,0.929771,0.22027,-0.006336,0.204098,0.543304,89.379791,0.000292,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093117_e95,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,28,23,0.397025462962963,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.039905,2.915617,0.039366,0.709137,2.404967,2.3858,4.108332,1.703366,24.390753,24.586702,42.000721,0.441786,7.5,PSF-00578_20260708093143_074,0,0,0,82.169655,260.934601,0.685095,0.5,0.8,450.842834,1,54.91,54.47,30.48,29.37,29.37,97.82,156,155.3,0.4,1645,4.025,11,54,346,,,,,,,,0.601840277777778,46211,39.2084,-96.5938,334.3,11,0.9,0.391319444444444,46211,-1.17,1,0.004,0.004,-9999,0.065,0.026,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.479762,2.466935,1.641495,0.930598,0.219451,-0.012618,0.20719,1.48133,82.169655,0.000298,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093143_074,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,29,24,0.3971875,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.267524,2.916408,0.245046,4.179245,2.481456,2.36866,4.093614,1.612157,24.215775,25.368938,41.850677,0.441786,7.5,PSF-00578_20260708093157_352,0,0,0,92.052696,322.283142,0.714373,0.5,0.8,34.776089,1,56.49,53.93,30.53,29.31,29.31,97.81,156,155.3,0.5,122,4.021,3,-41,3,,,,,,,,0.601979166666667,46211,39.2084,-96.5938,334.9,12,0.87,0.391319444444444,46211,-1.17,1,0.003,0.002,-9999,0.309,1.318,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.47905,2.468925,1.642301,0.930622,0.219016,-0.01392,0.208875,0.208334,92.052696,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093157_352,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,3,30,25,0.397384259259259,46211,Rain_out,Climate_model,,"Pl4-R1-M1-H3-P08",,,0.025525,2.916899,0.025303,0.457877,2.385132,2.372765,4.096724,1.711591,24.254765,24.381186,41.877335,0.441786,7.5,PSF-00578_20260708093214_9c1,0,0,0,78.891632,271.942383,0.709896,0.5,0.8,45.421043,1,54.15,53.87,30.58,29.32,29.32,97.83,156.1,154.8,0.8,160,4.021,7,41,347,,,,,,,,0.6021875,46211,39.2084,-96.5938,335.7,11,0.97,0.391319444444444,46211,-1.17,1,0.002,0.002,-9999,0.025,0.068,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478964,2.465951,1.642802,0.929496,0.218589,-0.014347,0.210797,0.240299,78.891632,0.000307,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708093214_9c1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,4,58,1,0.414328703703704,46211,Rain_out,Climate_model,,,,,0.051425,2.914846,0.050534,1.18685,2.27788,2.24574,4.495599,2.21772,22.959463,23.28805,45.961048,0.441786,7.5,PSF-00578_20260708095638_6d6,0,0,0,117.36882,221.106644,0.469176,0.5,0.8,187.002274,1,50.89,50.17,30.86,30.94,30.94,97.81,155.9,155,0.6,996,4.024,-4,-26,27,,,,,,,,0,0000-00-00,39.2084,-96.5938,321.9,6,1.39,0.414212962962963,46211,-0.74,1,0.002,-0.002,-0.012,-3.061,-6.627,-9.441,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.474144,2.461224,1.64071,0.92984,0.21618,0.001133,0.111576,0.939251,117.36882,0.000286,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708095638_6d6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,4,59,2,0.414537037037037,46211,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.056737,2.915587,0.055654,1.26031,2.306811,2.272712,4.445418,2.138607,23.234858,23.583471,45.447319,0.441786,7.5,PSF-00578_20260708095656_daa,0,0,0,139.718048,242.991684,0.425009,0.5,0.8,175.86232,1,51.39,50.63,30.91,30.74,30.74,97.81,155.9,155,0.6,1034,4.021,-2,-20,24,,,,,,,,0.619351851851852,46211,39.2084,-96.5938,328.5,6,1.39,0.414212962962963,46211,-0.74,1,0.003,0.003,-9999,-4.128,-5.177,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.474735,2.461859,1.641465,0.929861,0.215773,-0.001725,0.115245,0.971021,139.718048,0.000296,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708095656_daa,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DATA_DUMP_1785116825020,4,60,3,0.414814814814815,46211,Rain_out,Climate_model,,"Pl21-R3-M1-H3-P01",,,0.285088,2.917921,0.259713,5.821918,2.500765,2.343839,4.613886,2.113122,23.960062,25.564247,47.165783,0.441786,7.5,PSF-00578_20260708095720_920,0,0,0,92.575195,166.600586,0.444329,0.5,0.8,197.399673,1,55.55,52.06,30.96,31.39,31.39,97.82,156.2,154.2,1.3,1111,4.02,-16,11,42,,,,,,,,0.619618055555556,46211,39.2084,-96.5938,329.5,7,1.2,0.414212962962963,46211,-0.74,1,0.002,0.003,0.011,0.231,0.608,1.345,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.476568,2.467113,1.643847,0.927999,0.215322,0.005297,0.119655,1.034693,92.575195,0.000284,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260708095720_920,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
